#Date,news pleasantness,news attention,news sensitivity,news aptitude,news polarity,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2016-05-06,30.26,16.418,16.342,31.667,27.104,22.901,26.624,26.462,25.231,23.564,1
2016-05-09,46.045,8.587,13.509,64.554,57.492,56.367,16.235,36.49,56.364,60.463,-1
2016-05-10,7.637,20.881,14.929,25.02,18.547,46.045,8.587,13.509,64.554,57.492,2
2016-05-11,42.467,22.485,15.41,77.471,63.894,7.637,20.881,14.929,25.02,18.547,-2
2016-05-12,33.739,20.257,13.851,44.004,43.61,42.467,22.485,15.41,77.471,63.894,0
2016-05-13,51.262,42.908,16.318,79.121,66.873,33.739,20.257,13.851,44.004,43.61,-2
2016-05-16,46.567,17.66,6.191,62.29,57.709,35.6,40.466,12.635,61.606,51.378,2
2016-05-17,0.601,27.393,31.831,26.674,18.279,46.567,17.66,6.191,62.29,57.709,-2
2016-05-18,28.704,19.077,19.107,56.305,48.495,0.601,27.393,31.831,26.674,18.279,1
2016-05-19,19.346,33.644,13.212,32.403,26.617,28.704,19.077,19.107,56.305,48.495,-1
2016-05-20,33.087,16.733,15.911,42.843,39.909,19.346,33.644,13.212,32.403,26.617,1
2016-05-23,43.894,11.494,41.924,39.142,41.06,20.003,20.857,14.81,17.102,19.007,0
2016-05-24,30.305,32.934,39.679,61.342,48.704,43.894,11.494,41.924,39.142,41.06,2
2016-05-25,18.951,-12.793,37.294,40.212,29.875,30.305,32.934,39.679,61.342,48.704,1
2016-05-26,37.382,17.474,22.735,50.963,41.848,18.951,-12.793,37.294,40.212,29.875,-1
2016-05-27,20.543,-1.566,27.553,59.674,43.661,37.382,17.474,22.735,50.963,41.848,1
2016-05-31,30.844,12.871,32.277,58.296,51.736,11.968,2.869,8.092,17.168,13.97,-1
2016-06-01,6.437,23.508,30.633,43.423,29.061,30.844,12.871,32.277,58.296,51.736,1
2016-06-02,28.821,22.599,6.546,37.992,36.949,6.437,23.508,30.633,43.423,29.061,1
2016-06-03,21.571,20.158,30.413,20.108,24.756,28.821,22.599,6.546,37.992,36.949,0
2016-06-06,29.214,49.828,23.125,40.33,41.543,17.979,37.002,26.429,59.468,36.985,1
2016-06-07,59.219,14.239,23.793,65.72,64.565,29.214,49.828,23.125,40.33,41.543,0
2016-06-08,31.882,42.915,18.864,42.995,44.187,59.219,14.239,23.793,65.72,64.565,1
2016-06-09,38.615,16.14,23.39,66.482,53.839,31.882,42.915,18.864,42.995,44.187,1
2016-06-10,15.339,34.447,34.423,63.304,42.461,38.615,16.14,23.39,66.482,53.839,-1
2016-06-13,26.994,13.479,6.291,41.504,34.664,5.496,33.241,29.788,-10.377,1.363,-1
2016-06-14,22.318,17.193,32.758,47.106,39.365,26.994,13.479,6.291,41.504,34.664,-1
2016-06-15,14.76,-7.386,32.373,38.03,27.642,22.318,17.193,32.758,47.106,39.365,-1
2016-06-16,28.205,18.971,17.742,40.155,34.715,14.76,-7.386,32.373,38.03,27.642,1
2016-06-17,45.855,4.829,5.251,33.583,38.548,28.205,18.971,17.742,40.155,34.715,-1
2016-06-20,8.344,25.78,19.474,34.14,22.99,35.841,10.14,20.204,69.732,57.034,1
2016-06-21,55.683,10.541,12.067,78.229,65.661,8.344,25.78,19.474,34.14,22.99,0
2016-06-22,60.118,10.291,10.905,67.575,68.971,55.683,10.541,12.067,78.229,65.661,-1
2016-06-23,51.466,11.77,9.04,36.577,46.636,60.118,10.291,10.905,67.575,68.971,2
2016-06-24,31.068,4.761,11.305,55.287,42.759,51.466,11.77,9.04,36.577,46.636,-2
2016-06-27,35.349,6.75,5.774,64.574,46.203,44.11,18.508,14.46,82.627,60.731,-2
2016-06-28,45.66,35.043,10.51,55.221,51.748,35.349,6.75,5.774,64.574,46.203,2
2016-06-29,32.786,10.869,12.147,34.259,31.153,45.66,35.043,10.51,55.221,51.748,2
2016-06-30,8.502,10.645,15.763,-3.19,6.577,32.786,10.869,12.147,34.259,31.153,2
2016-07-01,-3.819,16.645,30.736,24.606,6.072,8.502,10.645,15.763,-3.19,6.577,1
